name,description,image_url,phone,aggregate_rating,reviews_count,cuisine
"Xero Degrees, Bodakdev, Ahmedabad | Zomato ","Xero Degrees Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Xero Degrees Restaurant.",/ahmedabad/xero-degrees-bodakdev,+919512183604,4.1,97.0,"Cafe, Italian, Continental, Mexican, Fast Food, Beverages"
"Moi - The Dessert Studio, Bodakdev, Ahmedabad | Zomato ","Moi - The Dessert Studio Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Moi - The Dessert Studio Restaurant.",/ahmedabad/moi-the-dessert-studio-bodakdev,+917946043712,4.1,259.0,"Bakery, Desserts, Coffee, Beverages, Cafe"
"Hedkey, Nikol, Ahmedabad | Zomato ","Hedkey Ahmedabad, Nikol; View reviews, menu, contact, location, and more for Hedkey Restaurant.",/ahmedabad/hedkey-nikol,+918866442002,3.6,7.0,"Burger, Pizza, Sandwich, Fast Food, Chinese, Street Food, Shake, Beverages"
"Twisted Roots, Bopal, Ahmedabad | Zomato ","Twisted Roots Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Twisted Roots Restaurant.",/ahmedabad/twisted-roots-2-bopal,+919974868888,3.8,202.0,"North Indian, Salad, Street Food, Fast Food, Desserts, Beverages"
"Frankie On Fire, Navrangpura, Ahmedabad | Zomato ","Frankie On Fire Ahmedabad, Navrangpura; View reviews, menu, contact, location, and more for Frankie On Fire Restaurant.",/ahmedabad/frankie-on-fire-navrangpura,+919898849279,4.0,140.0,"Fast Food, Mexican"
"Barbecue Culture, Chandkheda, Ahmedabad | Zomato ","Barbecue Culture Ahmedabad, Chandkheda; View reviews, menu, contact, location, and more for Barbecue Culture Restaurant.",/ahmedabad/barbecue-culture-chandkheda,+919898669303,3.2,58.0,"North Indian, Chinese, Juices, Salad, Beverages"
"Legends Of Punjab, Chandkheda, Ahmedabad | Zomato ","Legends Of Punjab Ahmedabad, Chandkheda; View reviews, menu, contact, location, and more for Legends Of Punjab Restaurant.",/ahmedabad/legends-of-punjab-chandkheda,"+918799161377, +919898114643",4.0,159.0,"North Indian, Biryani, Fast Food, Desserts"
"Sizzling BBQ, Bodakdev, Ahmedabad | Zomato ","Sizzling BBQ Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Sizzling BBQ Restaurant.",/ahmedabad/sizzling-bbq-bodakdev,+917043078416,3.4,8.0,"BBQ, North Indian"
"Martino'z Pizza, Bopal, Ahmedabad | Zomato ","Martino'z Pizza Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Martino'z Pizza Restaurant.",/ahmedabad/martinoz-pizza-2-bopal,"+917272055500, +917567789607",4.3,68.0,"Pizza, Fast Food"
"Mehfil Restaurant, Paldi, Ahmedabad | Zomato ","Mehfil Restaurant Ahmedabad, Paldi; View reviews, menu, contact, location, and more for Mehfil Restaurant Restaurant.",/ahmedabad/mehfil-restaurant-paldi,"+919727440442, +919727440454",4.2,353.0,"North Indian, Chinese, Continental, Biryani, Fast Food, Desserts, Beverages"
"Caferita Cafe, Bopal, Ahmedabad | Zomato ","Caferita Cafe Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Caferita Cafe Restaurant.",/ahmedabad/caferita-cafe-bopal,+919725855445,3.2,4.0,"Cafe, Coffee, Fast Food, Pizza, Sandwich, Chinese, Shake, Tea"
"Urban Banjara Restro Cafe, Bopal, Ahmedabad | Zomato ","Urban Banjara Restro Cafe Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Urban Banjara Restro Cafe Restaurant.",/ahmedabad/urban-banjara-restro-cafe-bopal,+919687042000,2.8,5.0,"North Indian, Mughlai, Seafood, Biryani, Pizza, Italian, Desserts, Beverages"
"Khana Khazana /24 Carat Cafe - Inder Residency, Ellis Bridge, Ahmedabad | Zomato ","Khana Khazana /24 Carat Cafe - Inder Residency Ahmedabad, Ellis Bridge; View reviews, menu, contact, location, and more for Khana Khazana /24 Carat Cafe - Inder Residency Restaurant.",/ahmedabad/khana-khazana-24-carat-cafe-inder-residency-ellis-bridge,+917926565222,3.3,101.0,"Chinese, Sichuan, Italian, North Indian, Seafood, Biryani, Desserts, Beverages"
"The Chocolate Room, Chandkheda, Ahmedabad | Zomato ","The Chocolate Room Ahmedabad, Chandkheda; View reviews, menu, contact, location, and more for The Chocolate Room Restaurant.",/ahmedabad/the-chocolate-room-4-chandkheda,"+917948991621, +918387972897",3.7,72.0,"Cafe, Coffee, Pizza, Italian, Bakery, Waffle, Shake, Beverages"
"Sambar Cafe, Bopal, Ahmedabad | Zomato ","Sambar Cafe Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Sambar Cafe Restaurant.",/ahmedabad/sambar-cafe-bopal,+919879010102,3.0,72.0,"South Indian, Beverages"
"Super Donuts-The American Eatery & Bakery, Prahlad Nagar, Ahmedabad | Zomato ","Super Donuts-The American Eatery & Bakery Ahmedabad, Prahlad Nagar; View reviews, menu, contact, location, and more for Super Donuts-The American Eatery & Bakery Restaurant.",/ahmedabad/super-donuts-the-american-eatery-bakery-prahlad-nagar,+919099727575,4.0,80.0,"Sandwich, Pasta, Fast Food, Bakery, Desserts, Shake, Beverages"
"Pemdora, Sola, Ahmedabad | Zomato ","Pemdora Ahmedabad, Sola; View reviews, menu, contact, location, and more for Pemdora Restaurant.",/ahmedabad/pemdora-sola,Not available for this place,,,"Desserts, Bakery"
"Tulsi Patram, Nikol, Ahmedabad | Zomato ","Tulsi Patram Ahmedabad, Nikol; View reviews, menu, contact, location, and more for Tulsi Patram Restaurant.",/ahmedabad/tulsi-patram-nikol,Not available for this place,,,North Indian
"P. Bhagat Tarachand, Mani Nagar, Ahmedabad | Zomato ","P. Bhagat Tarachand Ahmedabad, Mani Nagar; View reviews, menu, contact, location, and more for P. Bhagat Tarachand Restaurant.",/ahmedabad/p-bhagat-tarachand-mani-nagar,+917069090222,3.2,34.0,"North Indian, Chinese, Sichuan, Desserts, Beverages"
"Lijjat Khaman, Mani Nagar, Ahmedabad | Zomato ","Lijjat Khaman Ahmedabad, Mani Nagar; View reviews, menu, contact, location, and more for Lijjat Khaman Restaurant.",/ahmedabad/lijjat-khaman-mani-nagar,+919824635200,3.5,14.0,"Gujarati, Street Food"
"Banjaraa A Food Journey, Bodakdev, Ahmedabad | Zomato ","Banjaraa A Food Journey Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Banjaraa A Food Journey Restaurant.",/ahmedabad/banjaraa-a-food-journey-bodakdev,+917599410001,4.2,88.0,"North Indian, Chinese, Pizza, Pasta, Fast Food"
"Taranovas Pizza, Memnagar, Ahmedabad | Zomato ","Taranovas Pizza Ahmedabad, Memnagar; View reviews, menu, contact, location, and more for Taranovas Pizza Restaurant.",/ahmedabad/taranovas-pizza-memnagar,+916359333444,3.8,38.0,"Pizza, Italian, Pasta, Fast Food, Street Food"
"Cheers, Bodakdev, Ahmedabad | Zomato ","Cheers Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Cheers Restaurant.",/ahmedabad/cheers-bodakdev,+917096191000,4.5,298.0,"Ice Cream, Beverages, Desserts, Shake"
"SandwichworkZ - The Fusion Street Cafe, Ambavadi, Ahmedabad | Zomato ","SandwichworkZ - The Fusion Street Cafe Ahmedabad, Ambavadi; View reviews, menu, contact, location, and more for SandwichworkZ - The Fusion Street Cafe Restaurant.",/ahmedabad/sandwichworkz-the-fusion-street-cafe-ambavadi,"+919979991081, +917926306951",4.3,1452.0,"North Indian, Fast Food, Sandwich, Rolls, Shake"
"Dinng - Momos & Bao, Mani Nagar, Ahmedabad | Zomato ","Dinng - Momos & Bao Ahmedabad, Mani Nagar; View reviews, menu, contact, location, and more for Dinng - Momos & Bao Restaurant.",/ahmedabad/dinng-momos-bao-2-mani-nagar,+919773146479,4.0,30.0,"Momos, Japanese, Asian, Korean"
"Greenz Restaurant, Infocity, Gandhinagar | Zomato ","Greenz Restaurant Gandhinagar, Infocity; View reviews, menu, contact, location, and more for Greenz Restaurant Restaurant.",/ahmedabad/greenz-restaurant-infocity-gandhinagar,+919426666500,3.9,321.0,"Chinese, North Indian, Fast Food, Continental, Italian, Mexican, Desserts, Beverages"
"Gardenia - Fortune Park, Ellis Bridge, Ahmedabad | Zomato ","Gardenia - Fortune Park Ahmedabad, Ellis Bridge; View reviews, menu, contact, location, and more for Gardenia - Fortune Park Restaurant.",/ahmedabad/gardenia-fortune-park-ellis-bridge,+917940505050,3.9,152.0,"North Indian, Mughlai, Continental, Oriental, Biryani, Beverages, Desserts"
"La Mina's Pizza, Gota, Ahmedabad | Zomato ","La Mina's Pizza Ahmedabad, Gota; View reviews, menu, contact, location, and more for La Mina's Pizza Restaurant.",/ahmedabad/la-minas-pizza-gota,+918799606020,3.9,12.0,"Pizza, Burger, Italian, Pasta, Beverages"
"The Tent Cafe, Navrangpura, Ahmedabad | Zomato ","The Tent Cafe Ahmedabad, Navrangpura; View reviews, menu, contact, location, and more for The Tent Cafe Restaurant.",/ahmedabad/the-tent-cafe-navrangpura,+918485972118,3.4,28.0,"Cafe, Pizza, North Indian, Chinese, Fast Food, Beverages, Desserts"
"The Gir Vibes Kathiyawadi, Bopal, Ahmedabad | Zomato ","The Gir Vibes Kathiyawadi Ahmedabad, Bopal; View reviews, menu, contact, location, and more for The Gir Vibes Kathiyawadi Restaurant.",/ahmedabad/the-gir-vibes-kathiyawadi-bopal,+919898797551,3.9,6.0,"Beverages, Kathiyawadi, Gujarati"
"Gopi Dining Hall, Satellite, Ahmedabad | Zomato ","Gopi Dining Hall Ahmedabad, Satellite; View reviews, menu, contact, location, and more for Gopi Dining Hall Restaurant.",/ahmedabad/gopi-dining-hall-satellite,+919099037323,3.9,213.0,Gujarati
"Rotlo Gujarati Rasthal, Vastrapur, Ahmedabad | Zomato ","Rotlo Gujarati Rasthal Ahmedabad, Vastrapur; View reviews, menu, contact, location, and more for Rotlo Gujarati Rasthal Restaurant.",/ahmedabad/rotlo-gujarati-rasthal-vastrapur,+917948008846,3.6,41.0,Gujarati
"New Capricorn Restaurant, Naroda, Ahmedabad | Zomato ","New Capricorn Restaurant Ahmedabad, Naroda; View reviews, menu, contact, location, and more for New Capricorn Restaurant Restaurant.",/ahmedabad/new-capricorn-restaurant-naroda,Not available for this place,3.4,4.0,"Chinese, North Indian, Continental, Gujarati, Beverages"
"Coffee ByUs, Ambavadi, Ahmedabad | Zomato ","Coffee ByUs Ahmedabad, Ambavadi; View reviews, menu, contact, location, and more for Coffee ByUs Restaurant.",/ahmedabad/coffee-byus-ambavadi,+919979443374,3.7,27.0,"Coffee, Pasta, Sandwich, Juices, Fast Food, Burger"
"The Blue Oven, C G Road, Ahmedabad | Zomato ","The Blue Oven Ahmedabad, C G Road; View reviews, menu, contact, location, and more for The Blue Oven Restaurant.",/ahmedabad/the-blue-oven-c-g-road,+919726838747,3.8,41.0,"Pizza, Pasta, Italian, Beverages"
"Shankar's Ice Cream Library, Bodakdev, Ahmedabad | Zomato ","Shankar's Ice Cream Library Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Shankar's Ice Cream Library Restaurant.",/ahmedabad/shankars-ice-cream-library-bodakdev,"+919327000541, +919824360040",4.2,271.0,Ice Cream
"Balan Dosa, Chandkheda, Ahmedabad | Zomato ","Balan Dosa Ahmedabad, Chandkheda; View reviews, menu, contact, location, and more for Balan Dosa Restaurant.",/ahmedabad/balan-dosa-chandkheda,+919898393961,4.0,15.0,"South Indian, North Indian, Street Food, Desserts"
"Chai Shop - Hyatt Regency, Ashram Road, Ahmedabad | Zomato ","Chai Shop - Hyatt Regency Ahmedabad, Ashram Road; View reviews, menu, contact, location, and more for Chai Shop - Hyatt Regency Restaurant.",/ahmedabad/chai-shop-hyatt-regency-ashram-road,"+917574850292, +917940171136, +917940171234",4.1,365.0,"Cafe, Continental, North Indian, Fast Food, Beverages, Tea"
"Iqbal Hotel Since 1947, Jamalpur, Ahmedabad | Zomato ","Iqbal Hotel Since 1947 Ahmedabad, Jamalpur; View reviews, menu, contact, location, and more for Iqbal Hotel Since 1947 Restaurant.",/ahmedabad/iqbal-hotel-since-1947-jamalpur,"+918866823232, +919638823232, +919924223232",4.1,426.0,"North Indian, Mughlai, Chinese, Biryani, Street Food, Beverages"
"Size Zero Cafe & Restro, Infocity, Gandhinagar | Zomato ","Size Zero Cafe & Restro Gandhinagar, Infocity; View reviews, menu, contact, location, and more for Size Zero Cafe & Restro Restaurant.",/ahmedabad/size-zero-cafe-restro-infocity-gandhinagar,+918866141495,3.9,80.0,"Cafe, Chinese, Continental, Beverages, Italian, Street Food, Pizza, Sandwich"
"Eminence Restaurant And Banquet, Naroda, Ahmedabad | Zomato ","Eminence Restaurant And Banquet Ahmedabad, Naroda; View reviews, menu, contact, location, and more for Eminence Restaurant And Banquet Restaurant.",/ahmedabad/eminence-restaurant-and-banquet-naroda,+919714077954,3.6,15.0,"North Indian, Chinese, Fast Food, Italian, Continental, Beverages, Desserts, Shake"
"Spirit O Sound, Shree Balaji Agora Mall, Chandkheda, Ahmedabad | Zomato ","Spirit O Sound Ahmedabad, Shree Balaji Agora Mall, Chandkheda; View reviews, menu, contact, location, and more for Spirit O Sound Restaurant.",/ahmedabad/spirit-o-sound-chandkheda,"+917046035081, +919227888238",3.9,525.0,"Italian, Salad, Mexican, Pasta, Pizza, Desserts, Beverages"
"Tesoro Cafe, Bodakdev, Ahmedabad | Zomato ","Tesoro Cafe Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for Tesoro Cafe Restaurant.",/ahmedabad/tesoro-cafe-bodakdev,+919825323032,3.1,5.0,"Cafe, Coffee, Italian, Chinese, Shake, Beverages"
"24 Carat Cafe - Inder Residency, Ellis Bridge, Ahmedabad | Zomato ","24 Carat Cafe - Inder Residency Ahmedabad, Ellis Bridge; View reviews, menu, contact, location, and more for 24 Carat Cafe - Inder Residency Restaurant.",/ahmedabad/24-carat-cafe-inder-residency-ellis-bridge,"+917926565222, +919898565082",3.4,35.0,"North Indian, Fast Food, Street Food, Desserts, Beverages"
"Aangan Garden Restaurant, Bopal, Ahmedabad | Zomato ","Aangan Garden Restaurant Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Aangan Garden Restaurant Restaurant.",/ahmedabad/aangan-garden-restaurant-1-bopal,"+918347475101, +919898475101",,,"North Indian, Kathiyawadi, Thai, Mexican, Salad"
"Bhavnaben Raval, Sector 16, Gandhinagar | Zomato ","Bhavnaben Raval Gandhinagar, Sector 16; View reviews, menu, contact, location, and more for Bhavnaben Raval Restaurant.",/ahmedabad/bhavnaben-raval-sector-16-gandhinagar,"+919724054298, +919714390824",3.9,428.0,"North Indian, Chinese, South Indian, Fast Food, Sandwich, Gujarati, Street Food"
"Zen Cafe, Satellite, Ahmedabad | Zomato ","Zen Cafe Ahmedabad, Satellite; View reviews, menu, contact, location, and more for Zen Cafe Restaurant.",/ahmedabad/zen-cafe-satellite,+919662504015,4.1,261.0,"Fast Food, Chinese, Italian, Beverages, Desserts"
"Madhavrao, Prahlad Nagar, Ahmedabad | Zomato ","Madhavrao Ahmedabad, Prahlad Nagar; View reviews, menu, contact, location, and more for Madhavrao Restaurant.",/ahmedabad/madhavrao-2-prahlad-nagar,"+917948902134, +919825251918",3.8,607.0,"Maharashtrian, Gujarati, Street Food, Beverages"
"The Front Yard, Satellite, Ahmedabad | Zomato ","The Front Yard Ahmedabad, Satellite; View reviews, menu, contact, location, and more for The Front Yard Restaurant.",/ahmedabad/the-front-yard-satellite,"+919879120159, +911140117029",3.5,38.0,"Pizza, Italian"
"Fayrouz, Prahlad Nagar, Ahmedabad | Zomato ","Fayrouz Ahmedabad, Prahlad Nagar; View reviews, menu, contact, location, and more for Fayrouz Restaurant.",/ahmedabad/fayrouz-prahlad-nagar,"+917948407334, +918758732546",4.3,367.0,"Seafood, North Indian, Mughlai, BBQ, Biryani, Chinese, Desserts, Beverages"
"RP's Pizzeria, Bodakdev, Ahmedabad | Zomato ","RP's Pizzeria Ahmedabad, Bodakdev; View reviews, menu, contact, location, and more for RP's Pizzeria Restaurant.",/ahmedabad/rps-pizzeria-1-bodakdev,+917575001555,4.1,95.0,"Pizza, Fast Food"
"Old Town Diner, Sola, Ahmedabad | Zomato ","Old Town Diner Ahmedabad, Sola; View reviews, menu, contact, location, and more for Old Town Diner Restaurant.",/ahmedabad/old-town-diner-sola,+919898608422,4.0,16.0,"North Indian, Fast Food, Chinese, Beverages"
"Bombay Darbar Biryani, Rakhial, Ahmedabad | Zomato ","Bombay Darbar Biryani Ahmedabad, Rakhial; View reviews, menu, contact, location, and more for Bombay Darbar Biryani Restaurant.",/ahmedabad/bombay-darbar-biryani-rakhial,"+917400325344, +918429070057",4.0,231.0,"Biryani, North Indian"
"Momoman, Infocity, Gandhinagar | Zomato ","Momoman Gandhinagar, Infocity; View reviews, menu, contact, location, and more for Momoman Restaurant.",/ahmedabad/momoman-infocity-gandhinagar,+917948447575,3.0,195.0,"Momos, Chinese, Thai"
"Detour Cafe, Bopal, Ahmedabad | Zomato ","Detour Cafe Ahmedabad, Bopal; View reviews, menu, contact, location, and more for Detour Cafe Restaurant.",/ahmedabad/detour-cafe-bopal,"+919904806070, +918852039616",3.9,45.0,"Cafe, Coffee, Continental, Pizza, Fast Food, Tea"
"Dosawala, Chandkheda, Ahmedabad | Zomato ","Dosawala Ahmedabad, Chandkheda; View reviews, menu, contact, location, and more for Dosawala Restaurant.",/ahmedabad/dosawala-chandkheda,+919638530053,3.0,26.0,South Indian
"Memento Restaurant And Banquet, Ranip, Ahmedabad | Zomato ","Memento Restaurant And Banquet Ahmedabad, Ranip; View reviews, menu, contact, location, and more for Memento Restaurant And Banquet Restaurant.",/ahmedabad/memento-restaurant-and-banquet-ranip,+918347927731,3.7,36.0,"North Indian, Chinese, Fast Food, Biryani, Ice Cream, Beverages"
"Maruti Gujarati Thali, Vastrapur, Ahmedabad | Zomato ","Maruti Gujarati Thali Ahmedabad, Vastrapur; View reviews, menu, contact, location, and more for Maruti Gujarati Thali Restaurant.",/ahmedabad/maruti-gujarati-thali-vastrapur,+919727664525,4.5,513.0,Gujarati
"Happinezz Ice Creams by Vadilal, Prahlad Nagar, Ahmedabad | Zomato ","Happinezz Ice Creams by Vadilal Ahmedabad, Prahlad Nagar; View reviews, menu, contact, location, and more for Happinezz Ice Creams by Vadilal Restaurant.",/ahmedabad/happinezz-ice-creams-by-vadilal-prahlad-nagar,"+919824650624, +919924299877",3.6,18.0,"Ice Cream, Desserts"
"The Mango Stories, Naroda, Ahmedabad | Zomato ","The Mango Stories Ahmedabad, Naroda; View reviews, menu, contact, location, and more for The Mango Stories Restaurant.",/ahmedabad/the-mango-stories-naroda,+919090109898,3.9,15.0,"North Indian, Biryani, Pizza, Asian, Chinese, Fast Food, Desserts"
